financial_factor,multi_factor,internet_factor,total_charges,monthly_charges,client_factor,tenure,monthly_contract,two_year_contract,fiber_optic,electronic_check,online_backup,paperless_billing,streaming_movies,multiple_lines,device_protection,churn
2.659392204981787,1.7053991675281275,1.8357233172613718,1025.15,35.65,2.0424657533551667,29,1,0,0,0,1,1,0,0,1,0
4.497940640435171,2.9258509807910205,4.023942175607216,90.55,90.55,3.879640666070861,1,1,0,1,1,0,1,1,0,0,1
2.122863013940295,1.5687548397352338,0.5921778677147295,5714.2,85.25,2.951485003823721,67,0,1,0,0,0,1,1,1,1,0
3.4705266901709813,2.4092747463545443,2.919135763396528,19.5,19.5,3.288879582587258,1,1,0,0,0,0,1,0,0,0,0
2.6570152455835503,2.3272763924836037,3.197705077237367,2274.35,88.8,2.786660540311631,26,1,0,1,0,0,1,1,0,0,1
2.3422723705344897,1.669082522718196,2.3398546143957795,789.55,25.1,1.6486147767673587,30,0,1,0,0,0,1,0,1,0,0
3.3566865551233622,2.2154525654315513,3.0908559944312985,4834.0,100.05,2.8399055025578734,48,1,0,1,0,0,1,1,0,1,0
2.7763804676126744,1.400630092766009,1.2272758913058888,3131.8,55.7,1.6699057708289828,55,1,0,0,1,1,0,0,0,0,0
3.4149775987880355,2.600689573624198,3.697789996946974,602.55,85.2,3.3102187183128056,7,1,0,1,0,0,1,1,1,0,1
3.968639802541441,2.5860491399878396,3.085233813146865,3369.25,91.15,3.367247441729806,37,1,0,1,1,0,1,0,1,0,0
2.738195940826734,2.256229258744371,3.1105397781223356,2674.15,83.85,2.040084454720934,31,1,0,1,0,1,1,1,0,0,0
3.893562473708439,2.289391507517802,2.355870043370889,199.75,45.9,3.5577934125891275,4,1,0,0,1,0,1,0,0,0,0
2.193502191135508,1.7476465124137135,2.471995717010626,1790.8,25.1,1.7344376855662547,72,0,1,0,0,0,1,0,1,0,0
4.446847996977615,3.2950582714231165,4.2268632246264115,449.75,91.4,4.761462783554283,5,1,0,1,1,0,1,1,0,0,1
2.792882286404548,1.8337220670146899,2.960850214702293,19.7,19.7,2.2205068886648878,1,1,0,0,0,0,0,0,0,0,0
3.852698407373417,3.0691129806652993,3.5074056294751865,1400.3,91.5,3.878923592980596,15,1,0,1,1,0,1,1,0,0,0
3.4359805791665563,1.5766027906287452,1.8403960150301928,411.6,51.3,2.2196320774926113,8,1,0,0,0,0,1,0,0,0,0
1.7654839197086525,1.7929195662961102,2.376134344452478,741.0,21.1,2.831329229350271,35,0,0,0,0,0,0,0,0,0,0
3.3542312799949627,2.748416397496053,3.60399289228226,5841.35,104.75,3.983718178335462,56,1,0,1,1,1,0,1,1,1,0
3.349712326986299,2.141887745908601,3.156853440371095,4512.7,106.15,2.9326712502342787,42,1,0,1,0,0,1,1,1,1,1
3.3415225376091,2.228821296536862,2.4430543528451305,5688.45,85.75,2.394357229051134,65,1,0,1,1,1,1,0,1,0,0
2.2780969246459346,1.6828705449216201,3.3033887705055136,31.9,20.3,2.0431129359306985,2,0,0,0,0,0,0,0,0,0,0
3.5164607172396574,2.5175498784029213,2.8827656535538293,6674.65,100.75,3.4424616653158133,65,0,0,1,1,0,1,1,1,0,0
3.3544446720294085,2.6806538535586513,3.1825236827032986,1345.75,74.15,2.9571890075356198,18,1,0,1,1,0,1,0,1,0,0
2.7521113610096855,1.8875195670569596,1.2638932976369341,1843.05,78.55,2.860509534644437,23,0,0,0,1,0,1,1,1,1,0
3.1545445862181176,2.2005192736932275,2.3655306761311934,196.95,45.3,3.282296440813547,4,1,0,0,0,0,1,0,0,0,1
1.7126026641123595,1.7257195930827876,2.6291090100011623,1433.8,19.85,2.2105161891501752,70,0,1,0,0,0,0,0,0,0,0
3.3553765607595114,2.542721013254892,2.2721733926275594,214.55,50.7,3.2371257742006567,4,1,0,0,1,0,0,0,1,0,0
2.795398581471729,2.1911505650596155,1.8616028161988574,865.85,45.0,2.785465345416458,19,1,0,0,0,0,1,0,0,0,0
2.765895413075645,2.4682666638856814,3.2178166513701285,1358.6,77.8,2.8244065122654556,18,1,0,1,1,1,0,0,0,1,0
3.4600149931761526,2.3947292859612475,2.531674643400001,3147.15,83.45,2.922811152623195,38,1,0,1,1,0,1,1,0,0,0
3.248575534236559,2.62493432373656,3.641029139980094,131.05,73.25,3.303150014002833,2,1,0,1,0,0,1,0,1,0,1
2.346106537990626,2.1382148783325947,3.18459660835085,4535.85,94.8,3.2120886168852194,47,0,0,1,0,1,0,0,1,0,0
1.548262441672943,1.6143338323500998,2.565924864173911,1078.75,20.1,1.5646062630386415,52,0,1,0,0,0,0,0,0,0,0
2.195101805268926,1.8016902009455855,2.0284227015435876,542.4,59.9,2.9626987188501874,9,1,0,0,0,0,0,1,1,0,0
2.9553287465366846,1.6296387457854882,1.1991756867271164,2312.55,90.1,2.666124580833965,26,0,0,0,0,1,1,1,1,1,0
4.032531725802449,2.0397849592106683,2.480917986690536,415.05,51.05,2.1285844983560582,8,1,0,0,1,0,1,0,0,1,1
2.7344637313752225,1.8005394586540635,1.4544022669582872,3250.45,70.95,2.1526743079917483,44,0,0,0,1,1,1,0,0,1,0
2.772163934539093,1.9404769743925758,2.4157452812574274,98.5,29.2,3.4059461717620727,3,1,0,0,0,1,0,0,0,0,0
3.2720624298300796,2.2168054139885074,2.42958786688762,87.9,46.6,3.430947342997908,2,1,0,0,0,0,1,0,0,0,0
2.87811918200962,1.9572705912705144,3.1098773060621134,754.65,85.35,1.973620607781273,9,1,0,1,0,0,1,0,1,0,1
3.98908218306956,2.961908986329787,3.5928483103225353,75.35,75.35,4.132343602918867,1,1,0,1,1,0,1,0,1,0,1
2.243376300212199,1.9928257048737708,2.3096566121464437,1952.25,74.3,2.8542465498228147,25,1,0,1,0,0,0,0,0,0,0
3.827977869744917,2.78746702138559,3.6981442535272717,153.8,69.3,3.3084619746880883,2,1,0,1,1,0,1,0,0,0,0
3.4147092851770906,2.402578307541666,2.382739675417765,3198.6,75.2,2.665837318311775,43,1,0,1,1,0,1,0,0,0,1
2.7623734903578288,2.2447362164162556,3.1303816476246995,20.9,20.9,3.4341378078330567,1,1,0,0,0,0,0,0,0,0,1
3.3254720301189273,2.366805106719355,3.583372972115767,5610.15,94.3,2.827999487703167,58,0,0,1,1,1,1,1,1,1,0
2.148648825956664,1.1303650715561417,0.9413799953668668,4519.5,76.45,1.591650281160804,59,0,1,0,0,0,1,0,1,1,0
2.834674124285001,1.954121344128506,1.3400015443797257,2440.25,54.0,2.825686583119051,44,0,0,0,1,0,1,1,0,1,0
3.455929516842349,2.523506446997343,3.0042647169807846,6860.6,104.25,3.274373121373073,66,0,0,1,1,1,1,1,1,0,0
1.645140372793014,1.5000744015520546,2.523454683145108,1377.7,19.95,1.5815468127227141,68,0,1,0,0,0,0,0,0,0,0
3.3217789259265484,2.2585088054644826,2.1409811778245005,190.25,24.95,2.897678545499868,9,1,0,0,1,0,1,0,0,0,0
3.4190732736414304,2.420645942925851,2.4692635875204143,1651.95,84.75,2.819437951205498,19,1,0,1,1,0,1,0,1,1,0
2.794688648118957,2.2372362364671226,3.111363580059796,78.3,19.75,3.441005990308996,4,1,0,0,0,0,0,0,0,0,0
2.849423744022345,1.9446144798453444,2.589109511046744,7939.25,113.65,3.504710611105066,70,0,1,1,0,1,1,1,1,1,0
3.3634713494048283,2.3204351887118913,2.5014803767067253,44.9,44.9,3.392438594013002,1,1,0,0,0,0,1,0,0,0,0
3.982700528920981,2.5890750794023414,3.494608369782038,576.7,75.25,3.482371293328372,8,1,0,1,1,0,1,0,1,0,0
1.582850034428252,1.7747424977682638,2.5677786516861048,1279.0,24.6,2.760842951961412,53,0,1,0,0,0,0,0,1,0,0
1.5002677612822342,2.1510859484667413,2.3674974050821813,1260.7,25.0,3.489161858510739,51,0,0,0,0,0,0,0,1,0,0
2.118170036395991,1.6807034924977378,2.3303191833877928,267.35,20.95,1.8132418659369243,11,1,0,0,0,0,0,0,0,0,0
3.335242797431519,1.9108224270151895,2.4511338352143635,6586.85,110.6,2.14530796852502,60,0,1,1,1,0,1,1,1,1,0
2.646413293855565,1.864558666453009,1.3893412827443892,934.15,55.5,2.664119895060736,17,1,0,0,0,1,1,0,0,0,0
3.8769292505141486,2.541290112091916,2.5630255786599356,123.65,43.3,3.4279217101515966,3,1,0,0,1,0,1,0,0,0,1
2.7567140678664126,1.73909713849741,2.4436780106185605,7534.65,109.5,2.718900808488675,70,0,0,1,0,1,1,1,0,1,1
2.7701655340014897,2.2297277028394666,2.9828994109087956,19.45,19.45,3.470826048070589,1,1,0,0,0,0,0,0,0,0,0
3.3841737882200387,2.7519056674852598,3.099935583615714,3645.6,84.85,3.3491934278453392,43,1,0,1,1,0,1,0,1,0,0
2.0921137024017264,1.9566113736459505,2.581824191109889,314.45,19.6,2.224718765587307,16,1,0,0,0,0,0,0,0,0,0
2.1951500324986775,1.3144991374727666,1.3482136112169865,3053.0,53.45,1.6796440619184811,57,0,0,0,1,1,0,0,0,0,0
1.6525129302630275,1.5243914045513827,2.4883036876424534,677.05,19.8,1.6141081611476282,37,0,0,0,0,0,0,0,0,0,0
2.1629712012770366,1.6876967505241194,2.292426760063313,7965.95,112.1,2.773856901776094,72,0,1,1,0,1,0,1,1,1,0
2.7040147691385674,2.644695376935057,3.111209966238709,906.85,84.8,3.584776777570459,11,1,0,1,0,0,1,1,1,0,1
4.03882726528279,3.0427072881919837,3.7653335887950226,4888.7,95.05,3.267773503420622,50,1,0,1,1,1,1,0,1,1,1
3.2904297987163655,2.4674147262262744,2.3798618673633998,237.25,50.35,4.145845111147597,5,1,0,0,1,0,0,0,0,1,1
3.281267255867546,2.2473955539940533,3.4905735471377795,74.6,74.6,2.6913025636887347,1,1,0,1,0,0,1,0,1,0,1
2.929156527632472,2.050738416656884,2.4207036214277697,342.4,19.7,2.896224379130049,16,1,0,0,0,0,1,0,0,0,1
3.977569338876188,2.8261008658379847,3.5760991901417722,140.1,74.2,3.2658952285619134,2,1,0,1,1,0,1,0,0,1,0
2.933252037193435,1.8970487832350145,1.384508772745109,1108.0,69.0,2.8741447611885738,17,1,0,0,0,0,1,0,1,1,0
1.402893348167865,1.9904557504499714,2.5104385903885706,295.55,19.35,2.8526263989880984,16,0,0,0,0,0,0,0,0,0,0
3.347182755566127,2.1671978914928176,1.9580386144968442,892.65,59.45,2.6476316985680532,15,1,0,0,1,0,1,1,0,1,1
2.2474679579790187,2.000503424869,2.4656553334140328,198.25,19.8,2.8101690495834317,10,0,0,0,0,0,1,0,0,0,0
2.9199956433187446,1.8382600530431814,2.419279764154634,4822.85,105.2,2.809022671941794,46,0,0,1,0,1,1,1,0,0,1
2.6932994149806846,1.9270844825710525,2.932598500326349,6741.15,109.2,2.1975704807142984,64,0,1,1,0,1,1,1,1,1,0
3.2921694288921652,2.7496937392907403,3.707177735955215,79.15,79.15,3.362792336611924,1,1,0,1,0,1,1,0,1,0,0
1.611839627872858,1.3638805852257727,1.9481299961821383,1355.45,53.65,1.616813430406342,25,0,0,0,0,1,0,0,0,1,0
2.2374933492887723,1.5838007925087911,2.7615083070317894,7209.0,100.2,2.429761270422873,71,0,1,1,0,1,0,0,0,1,0
3.2565066081024323,2.0919479779890184,2.34101329705988,438.4,45.15,3.2401583836987147,8,1,0,0,0,0,1,0,0,0,1
2.7542477050913,1.7823659977039712,2.5591835654869097,7726.35,108.65,2.1562301286557517,72,0,1,1,0,1,1,1,0,1,0
2.305744864309666,1.3931638078482995,1.3549100790732613,2070.75,40.65,2.107814278173017,49,1,0,0,0,0,0,0,0,0,0
2.3310305472131247,1.1776451538192088,0.7763172914639836,1636.95,55.35,1.614253152742166,29,0,0,0,0,1,1,1,0,1,0
2.260445614553444,1.6574528414250176,2.57764092782999,7581.5,105.6,2.8578540228109723,72,0,1,1,0,1,0,1,1,1,0
3.409774945053354,2.474759433054278,3.7206643950219194,3019.5,93.8,2.7877362996758333,31,1,0,1,1,1,0,0,1,1,1
4.016215986147483,2.8421327593509615,3.6732819956566805,4729.75,95.7,3.318357728440661,50,1,0,1,1,0,1,1,1,0,0
2.4241248598612537,1.393130141426236,0.8853347676403236,6126.1,83.2,2.3070913643473308,71,0,1,0,1,0,0,1,1,1,0
2.2131382575948675,1.6225436917743634,1.3977275698715428,6333.4,90.05,3.3510898367779527,70,0,1,0,0,1,0,1,1,1,0
2.3224988129131963,1.8687770141251525,2.5775456936052508,6687.85,97.65,3.4573902797064275,71,0,0,1,0,0,0,1,1,0,0
2.2759767729196265,1.1136510594809859,0.7414561625107485,4158.25,68.05,1.5646780759861083,61,0,1,0,0,1,1,0,0,1,0
4.1472499025787535,2.550990522765833,2.976692390901719,3183.4,96.2,3.2967386295469745,32,1,0,1,1,0,1,1,0,0,1
4.147581010959818,2.604324867820134,3.6639815077032263,79.6,79.6,2.7572426746918035,1,1,0,1,1,0,1,1,0,0,1
2.846032706387609,2.1827600905793183,3.1554790232938057,7149.35,102.1,3.3976555708330767,68,0,1,1,0,1,1,1,1,1,0
1.6972324370622656,1.9517302001947305,2.352965700742741,1429.65,23.4,2.7957841870146196,62,0,1,0,0,0,0,0,1,0,0
3.731100916893684,2.6359077895018572,3.7941471241533575,472.65,71.05,2.8129719654970753,7,1,0,1,1,0,1,0,0,0,0
3.377056579228958,2.6525023234035054,3.003812285513931,1734.5,85.25,2.7435307660686306,20,1,0,1,1,0,1,0,1,0,1
2.2257209560549565,1.64167252088823,3.1587934366702064,113.5,19.45,2.1961522100062334,6,0,0,0,0,0,0,0,0,0,0
2.6323280173203463,1.9729821878061504,1.353550790189102,1884.65,59.45,3.3305067755741855,33,1,0,0,0,1,1,1,0,1,0
2.1277501838859805,1.8134262558821446,3.631778868064038,2568.15,92.2,2.1296020760261047,28,0,0,1,0,0,0,1,1,0,0
1.6871170149062311,1.9058139155361418,2.328985282183464,470.0,19.85,2.8914815470656703,27,0,1,0,0,0,0,0,0,0,0
2.904490190119011,1.9380343574275232,2.3356020520199707,278.4,43.9,3.2585304955662364,7,1,0,0,0,0,0,0,0,0,0
3.552932129349507,2.431913977226032,2.4378013822970424,2088.8,80.5,2.9660678591735725,26,1,0,1,1,0,1,0,1,0,1
4.112123627868585,3.138421846333783,3.7002968108209386,502.6,89.8,3.971628211770454,5,1,0,1,1,1,1,1,1,0,1
3.300859451238818,2.5828658878726833,2.988773672128871,2595.85,90.5,4.038924230087381,30,1,0,1,0,0,1,1,1,0,0
2.260354762260544,2.213056813415391,3.552842500199236,5825.5,90.45,3.408666923015937,63,0,0,1,0,1,0,1,1,0,0
4.009580884111932,2.4426260942692464,2.4406187681392923,50.75,50.75,3.4126934490841894,1,1,0,0,1,1,1,0,0,0,1
2.8380312349424655,1.7427162115307264,1.3071805130552827,4449.75,84.6,2.3562300910766973,53,0,0,0,1,1,1,1,1,1,0
2.7049374588238195,1.9262234322768836,2.1937591820718203,1208.35,89.65,1.742913552245485,14,1,0,1,0,1,1,1,0,0,1
3.423952890217537,2.35434398559433,2.9554718041053616,1956.4,99.15,3.4996960688360597,21,1,0,1,0,1,1,1,0,0,0
1.8341148168527468,1.9568684471411633,2.554337782296008,310.6,19.95,2.7923478023248793,17,0,0,0,0,0,0,0,0,0,0
1.5818908512526944,1.8130559171677652,2.515651580447727,290.55,20.5,1.797365116406025,16,0,1,0,0,0,0,0,0,0,0
3.299853825280898,2.0488337551852323,1.7810365306410803,2096.1,62.1,2.9372382045524748,35,1,0,0,1,0,1,1,0,1,0
3.374859270751855,2.9481835173403392,3.0020976506275323,2665.0,79.5,3.3475472842323857,32,1,0,1,1,0,1,1,0,0,0
2.798573068228493,1.9046147293792133,2.4096306175878284,543.8,19.55,1.7359244328102759,28,1,0,0,0,0,1,0,0,0,0
3.2532953842140486,2.331541797957288,3.160958013304033,20.35,20.35,3.5557989077554346,1,1,0,0,0,0,1,0,0,0,0
3.2785425519752796,1.9225811893970541,1.4831306587497257,3005.8,51.7,2.898152890252362,59,1,0,0,1,0,1,1,0,0,0
2.2366573371638636,1.7331657343372782,2.425648025974281,1623.15,23.3,1.4188127449900518,72,0,0,0,0,0,1,0,1,0,0
2.112277039760844,1.7789497454452212,1.4114132241478499,2498.4,65.4,2.7511928930213485,36,0,0,0,0,1,1,1,0,0,1
2.3299514034046322,1.5128133892608058,1.2651480470598675,2586.0,65.1,2.732625778149248,40,1,0,0,0,1,0,0,0,0,0
3.479034250389117,2.0968637641605934,2.9691016153281984,3292.3,81.2,1.6556362847909578,40,1,0,1,1,0,1,0,1,1,0
2.9690199756844735,1.6838950343995285,1.2059040680635427,651.4,72.9,2.3860444921699604,9,1,0,0,0,0,1,1,0,1,1
1.63288248631347,0.7612605080824821,0.7019160126321029,4674.55,74.5,1.8304683939023445,63,0,1,0,0,1,0,0,0,1,0
3.9675114081114167,2.785584059645725,3.769527533324875,232.35,80.5,3.2616204690064095,3,1,0,1,1,0,1,0,0,0,0
1.6876893251987786,1.229696546267207,1.4522998025221154,2448.5,60.3,1.5241844751968687,40,0,0,0,0,1,0,1,0,1,0
3.2210258065164554,2.26652255384405,2.9663567164206004,658.1,75.0,2.6745475011203674,8,1,0,1,0,0,1,0,0,0,0
2.2610888203965973,1.9734734564536016,2.4512686013073486,3128.8,90.15,3.1993043347439234,34,0,0,1,0,0,0,0,0,0,0
2.737939648283812,1.4209333573221652,1.5348560778739821,223.45,40.0,3.3753490367268877,5,1,0,0,0,0,0,0,0,1,1
3.298905198153948,2.873084330372435,3.5900412227351084,919.4,99.45,3.824206616869756,9,1,0,1,0,1,1,1,1,0,1
2.8363252070177003,1.9905542169413588,1.847800361037668,653.95,69.05,2.180840709725205,9,1,0,0,0,1,1,1,1,1,0
2.1191646536151265,1.4700041234397798,1.9439669495729694,1825.5,59.7,1.847132488076056,31,1,0,0,0,0,0,1,1,0,0
2.043957783394944,1.8993323871737258,2.5414384977357143,943.1,19.85,2.3111423075393627,50,0,0,0,0,0,1,0,0,0,0
4.077549880390817,2.2358145767333184,2.580251061074041,181.65,86.25,3.227254900387539,2,1,0,1,1,1,1,0,0,0,1
3.9967164595904032,2.503438212737792,2.382920556088289,45.65,45.65,3.454585471704767,1,1,0,0,1,0,1,0,0,0,1
3.273789190813209,2.5991569905462724,3.684289962254086,551.35,70.1,3.362525488339621,8,1,0,1,0,0,1,0,0,0,1
2.8632541947383405,2.0847127734327766,1.9636181811166262,359.4,40.75,2.8089754818780825,9,1,0,0,1,1,0,1,0,0,0
3.5171047761137473,2.786706692660933,3.5983826684382136,115.95,70.2,3.97276899977541,2,1,0,1,0,0,1,0,0,0,1
3.436689190499312,1.9466910073703607,1.7424472274953389,165.2,55.35,3.302197908748281,3,1,0,0,1,1,0,0,0,0,1
3.222888526200315,2.2467147331317037,3.0218985926327204,2338.35,95.7,2.7565795007586282,25,1,0,1,0,0,1,1,0,0,0
3.6936185508134063,2.623071289368851,2.411416598919265,46.3,46.3,3.851377736370052,1,1,0,0,1,0,0,0,0,0,0
2.3171234956111926,1.1218971761676346,0.6735609193622211,3541.1,81.3,1.6126743475685887,45,1,0,0,0,1,0,0,1,1,0
3.2943197403826923,2.443850926618378,3.0632999294159187,4146.05,84.2,2.269896497382623,51,1,0,1,1,1,1,0,1,1,1
2.258778226072182,1.7102286807981668,2.4931627242771603,1087.25,20.0,1.6595542511029608,55,1,0,0,0,0,0,0,0,0,0
2.736127387406273,1.929957501436059,1.2930522812076255,2522.4,66.15,2.813081691665405,38,1,0,0,0,1,1,0,1,1,0
2.8051450873908093,2.0231532657282303,2.5551029222668658,81.0,45.85,3.293121360829773,2,1,0,0,0,0,0,0,0,0,1
2.759147133759247,1.9793338697021743,2.344993328928053,717.3,19.6,1.8786817100811093,38,1,0,0,1,0,0,0,0,0,0
3.246674274323873,2.1798363515350188,1.8784954005229317,1734.2,49.8,2.753737546021328,34,1,0,0,1,1,1,0,0,0,0
3.3034661064960247,2.580376763809502,3.565727074840841,7069.3,101.75,2.8652379906449554,70,0,0,1,1,0,1,1,1,1,0
1.5770512212572796,1.3795298369726028,0.7696074050334184,742.9,55.15,3.013989405083046,13,0,0,0,0,0,0,0,0,0,0
2.7319457798519453,2.5261309150121134,3.2378124518523292,3017.65,75.25,2.760379417154964,39,1,0,1,1,0,0,0,1,0,1
3.2353098471221853,2.4831541358651514,3.6058507178932437,6423.0,103.95,3.3514157284869293,61,0,0,1,1,1,1,1,1,1,0
3.3195720366657646,2.7084049317190404,3.561251984194066,1164.3,100.15,3.3364143434763025,12,1,0,1,0,0,1,1,1,1,1
2.7618644563191133,2.1396261689166716,2.8501296864839936,4220.35,99.65,3.47865016860786,41,0,1,1,0,1,1,1,0,0,0
3.4458922174765227,2.582509628542175,2.9481257888718058,1558.7,73.7,2.707744468331295,21,1,0,1,1,0,1,0,1,0,0
2.2019582282996746,2.060699177625336,2.1312815001946013,2743.45,50.05,3.424046119770799,55,0,0,0,0,0,1,1,0,1,0
1.6729179678073698,1.0304694105284171,0.6884260310737387,4055.5,60.25,2.17271557870308,69,0,1,0,0,0,0,1,0,1,0
3.3473166999637196,2.6012134214421905,3.6355752448888903,2710.25,105.75,2.6998563533079505,26,1,0,1,1,1,0,1,1,1,1
1.9053196926255827,1.793617984226357,2.6607241794308956,6055.55,87.3,2.800823204938662,69,0,0,1,0,1,0,1,0,0,0
3.374236918629097,2.292470103381838,1.8287373213601152,810.7,48.35,2.9648607494460584,18,1,0,0,1,0,1,1,0,1,1
2.798530161737122,1.6810199100575567,1.9345023469608005,2538.2,54.25,1.4250601883818708,47,1,0,0,1,1,0,0,1,0,0
1.6497020917276004,0.9165975775184122,0.6017153945829804,6129.2,85.3,1.7699521610258377,72,0,1,0,0,1,0,1,0,1,0
3.4258830039738335,1.915200238539634,1.3025112925419167,1750.85,50.0,2.9358306752989374,33,1,0,0,1,1,1,0,0,1,0
3.518250489664229,1.9015182409869178,2.5693643622541744,36.55,24.4,2.379088583107691,2,1,0,0,0,0,1,0,0,0,1
2.102199939460712,0.944128711975411,1.21164539382465,6652.45,90.95,2.2501136802581856,72,0,1,0,0,1,0,1,1,1,0
2.8192419490004044,2.340223960793605,2.9283319539643324,2575.45,72.25,2.792124019104283,37,1,0,1,0,0,1,0,0,0,0
3.415794114023647,2.425862605876732,3.7337237066704185,6019.35,96.1,2.677122357436204,62,1,0,1,0,1,1,1,1,1,0
1.6294138303418229,1.6612229789255648,2.4145786091261012,1379.6,19.85,2.308992413133301,71,0,1,0,0,0,0,0,0,0,0
2.690891229850205,1.6599798649010042,1.3086718416638452,1284.2,55.3,2.252503613631387,23,1,0,0,0,1,1,0,0,0,0
1.3968143470612646,1.9995590988461116,2.4457242312779286,296.15,20.1,2.8013777463148113,16,0,0,0,0,0,0,0,0,0,0
2.687504313445586,1.6749202531394358,0.8131281368346227,653.25,69.5,2.785587145319132,9,1,0,0,0,0,1,0,0,1,0
2.3507169256038045,1.704230495448806,2.4889426359612212,412.6,25.15,1.699608808795526,17,0,1,0,0,0,1,0,1,0,0
2.821147744975138,2.3013173259205475,3.19649668501596,85.5,20.95,3.3666214426764305,4,1,0,0,0,0,0,0,0,0,1
3.9800285802124287,2.385256185634252,1.8159178670463534,49.55,49.55,3.365067104511291,1,1,0,0,1,0,1,0,0,0,1
2.9922251487027185,2.2250089086318554,3.0383974472444244,1928.7,79.65,2.3325766958991365,24,1,0,1,0,0,1,0,1,1,0
3.8929984548327754,3.0606368483561748,3.7053548409239885,71.25,71.25,3.9204437475928193,1,1,0,1,1,0,1,0,0,0,0
2.304788812032297,1.8914208458986728,2.482316700092292,7845.8,113.8,3.869220935331572,72,0,1,1,0,1,0,1,1,1,0
2.227277147565047,1.905927972484778,2.424275976379856,1750.7,24.55,2.3342355087732063,72,0,1,0,1,0,0,0,1,0,0
2.2763046199387165,1.7966872085570595,2.4545889381395263,216.2,19.7,2.3018692033493933,11,1,0,0,0,0,0,0,0,0,0
2.1221399636928737,2.102360655264639,2.3940031799886827,178.5,20.25,2.8933146455836396,9,1,0,0,0,0,0,0,0,0,1
2.685255675607259,1.961348595810689,2.490286320207124,115.1,50.15,3.4237641684434745,2,1,0,0,0,1,0,0,0,0,1
2.865501495495151,2.405029874533663,3.6712324128542546,6029.0,100.5,3.329421864599427,60,0,0,1,0,0,1,1,1,1,0
4.055004725893884,2.812221858500197,3.5499960842323532,2745.2,95.9,3.306920017634305,29,1,0,1,1,1,1,1,1,1,1
2.150752152488724,1.6621725338062314,1.1631845358893065,3721.9,74.45,2.8999141354758415,49,0,1,0,0,0,1,1,0,1,0
3.9262821165774877,3.117493378429335,3.7257480745067397,3121.1,104.1,3.8668142170051407,30,1,0,1,1,1,1,1,1,1,0
1.7420507945188717,1.7899613736348452,2.390242702828879,990.45,19.05,2.280811155179073,53,0,0,0,0,0,0,0,0,0,0
1.6639359267474434,1.8717453444295669,2.53440881643509,1004.35,25.0,2.3276161305310867,39,0,1,0,0,0,0,0,1,0,0
2.1435986545462478,2.1558731637382156,2.532215840936363,157.65,19.05,2.759615978367388,9,1,0,0,0,0,0,0,0,0,0
2.347997201948237,2.0881111785582305,2.369416565811616,3219.75,81.9,2.8244515684585214,39,0,0,1,1,0,0,0,0,1,0
3.8804554894829795,3.0461435341826153,3.7124606070747626,572.85,69.7,3.932004536690624,8,1,0,1,1,0,1,0,0,0,0
3.235949794549562,2.068826766816474,3.7207041466135187,4554.85,90.15,2.3254192711429975,51,0,0,1,1,0,1,1,1,1,0
1.6577574787813156,1.4273821197921877,2.533913804367708,1847.55,25.35,1.72686360055326,71,0,1,0,0,0,0,0,1,0,0
2.1815769533063305,2.2221384294641724,2.5323930074431247,1766.75,24.65,3.3000889920542322,71,0,1,0,0,0,1,0,1,0,0
2.199709308139841,1.9672850028517996,2.615652319140514,1462.05,19.55,2.7188726479150387,70,0,1,0,0,0,1,0,0,0,0
3.4562753129773656,2.4792352404000995,2.525725076783039,25.25,25.25,3.850732653329574,1,1,0,0,1,0,0,0,0,0,1
2.206521394129206,1.2881937626439328,0.7222998457709031,2193.2,60.0,1.9663938491857063,38,0,1,0,0,1,1,1,0,0,0
2.9519484407676537,2.2360091599875602,3.4285132563142633,2433.5,89.9,2.910859635720852,28,1,0,1,0,1,0,1,0,1,0
2.3551875378971485,1.7641287805071029,2.369662280371235,641.15,19.4,2.142131639942479,32,1,0,0,0,0,0,0,0,0,0
1.7182553766595254,1.6203856790241793,1.8277267040597742,2398.4,49.8,2.9487742406517983,49,0,1,0,0,1,0,0,0,0,0
2.2535247415204194,1.7668712317983166,2.69218695436457,861.85,24.1,1.504252146823886,37,0,1,0,0,0,1,0,1,0,0
2.849232758322336,1.6417711230999907,1.5476887491353453,583.0,54.25,2.938205141260352,10,1,0,0,1,0,0,0,0,1,0
2.2161186253027574,1.8464216233358626,3.1418995515685406,7332.4,109.9,2.707170831190344,67,0,0,1,0,1,0,1,1,1,0
2.564388175701594,1.792609667209263,1.8981658567453406,249.55,35.5,3.328109989894822,7,0,0,0,0,0,1,0,0,1,0
1.6590441742343751,2.110674384475707,3.0268120922990724,4475.9,87.55,2.683874175722604,51,0,0,1,0,0,0,1,0,0,0
2.8801278436819677,1.9584244877915156,1.8794929377736396,416.45,45.15,2.7582173877214635,9,1,0,0,1,0,0,0,0,0,1
2.782086391837835,2.380996513840642,3.211911017994649,788.6,88.4,2.7142942449666005,9,1,0,1,0,0,1,1,0,0,0
3.4732592738035586,2.119635698415359,1.8602739484669673,202.3,50.8,3.3923946406913017,4,1,0,0,0,0,1,0,0,0,0
3.45937527238334,2.2146936902267744,2.8027768001708506,6994.6,99.0,2.778410341703952,71,0,1,1,1,1,1,0,1,1,0
2.8110956669766436,1.9623797036712338,2.98184320597852,4116.15,84.4,1.7229379185675135,50,1,0,1,0,0,1,0,1,0,1
